;day;hour;grid_price;local_price;calculated_price;market_pressure;demand_from_centralgrid;microgrid_supply;energy_delta;battery_usage;battery_state
0;01-01-2024;0;0.1929;0.18289999999999998;0.0;;7.269678292607078;0.0;-7.269678292607078;0.0;0.0
1;01-01-2024;1;0.1929;0.18589999999999995;0.1929;;7.209842883594765;0.0;-7.209842883594765;0.0;0.0
2;01-01-2024;2;0.1929;0.18799999999999994;0.1929;;6.858588613260097;0.0;-6.858588613260097;0.0;0.0
3;01-01-2024;3;0.1929;0.18946999999999992;0.1929;;7.155877353549747;0.0;-7.155877353549747;0.0;0.0
4;01-01-2024;4;0.1929;0.19049899999999992;0.1929;;7.115994593884101;0.0;-7.115994593884101;0.0;0.0
5;01-01-2024;5;0.1929;0.19121929999999993;0.1929;;7.009479747454141;0.0;-7.009479747454141;0.0;0.0
6;01-01-2024;6;0.2079;0.19622350999999993;0.2079;;11.940293128291321;0.0;-11.940293128291321;0.0;0.0
7;01-01-2024;7;0.2079;0.1997264569999999;0.2079;;14.52442293337052;0.0;-14.52442293337052;0.0;0.0
8;01-01-2024;8;0.2079;0.2021785198999999;0.2079;;11.32697540119471;0.0;-11.32697540119471;0.0;0.0
9;01-01-2024;9;0.2079;0.2038949639299999;0.2079;;7.1584429647080094;0.0;-7.1584429647080094;0.0;0.0
10;01-01-2024;10;0.1979;0.1979;0.1979;;1.655356653972418;0.0;-1.655356653972418;0.0;0.32247294766126905
11;01-01-2024;11;0.1979;0.19789999999999996;0.1979;;2.0284426890097333;0.0;-2.0284426890097333;0.0;0.4170351073215752
12;01-01-2024;12;0.1979;0.19789999999999996;0.1979;3.2304528523522116;10.104091889834951;3.1277633049118143;-6.976328584923136;3.1277633049118143;0.0
13;01-01-2024;13;0.1979;0.1979;0.23963611051923878;;6.0776024108708215;0.0;-6.0776024108708215;0.0;0.0
14;01-01-2024;14;0.1979;0.19789999999999996;0.1979;;5.411099509685415;0.0;-5.411099509685415;0.0;0.0
15;01-01-2024;15;0.1979;0.19789999999999996;0.1979;;14.375522356270812;0.0;-14.375522356270812;0.0;0.0
